#,Region/ المنطقة,PC Code/ رمز مركز الانتخاب,Office #/ الللجنة الانتخابية #,Office/ الللجنة الانتخابية ,Main C/ الدائرة الانتخابية الرئيسية,SubC # / رقم الدائرة الفرعية ,SubC name / الدائرة الفرعية,Name PC,Mahalla / المحلة,Village / المدينة/القرية,نوع المركز / Type,E  خط العرض   / Coordinates E,N  خط العرض   / Coordinates N
726,الغربية,16016,6,الزاوية,الثالثة عشر,69,الزاوية,فاطمة الزهراء,الزاوية القديمة,الزاوية,1عام,,
727,الغربية,16017,6,الزاوية,الثالثة عشر,69,الزاوية,شهداء أبي عيسي,السوق \ابو عيسى,الزاوية,1عام,,
728,الغربية,16018,6,الزاوية,الثالثة عشر,69,الزاوية,الصابرية الاعدادية,الصابرية,الزاوية,1عام,,
729,الغربية,16019,6,الزاوية,الثالثة عشر,69,الزاوية,الشروق,الصابرية \الشرقية,الزاوية,1عام,,
730,الغربية,16020,6,الزاوية,الثالثة عشر,69,الزاوية,عمر الميساوي,الصابرية \الشرقية,الزاوية,1عام,,
731,الغربية,16021,6,الزاوية,الثالثة عشر,69,الزاوية,الصابرية المركزية,الصابرية \الغربية,الزاوية,1عام,,
732,الغربية,16022,6,الزاوية,الثالثة عشر,69,الزاوية,الصابرية للتعليم الأساسي و الثانوي,الصابرية \الغربية,الزاوية,1عام,,
733,الغربية,16023,6,الزاوية,الثالثة عشر,69,الزاوية,الحرية بنين,الطيانية,الزاوية,1عام,,
734,الغربية,16024,6,الزاوية,الثالثة عشر,69,الزاوية,حي الشهداء,الطيانية,الزاوية,1عام,,
735,الغربية,16025,6,الزاوية,الثالثة عشر,69,الزاوية,ابي عيسى للعلوم الاساسية,العموري,الزاوية,1عام,,
736,الغربية,16026,6,الزاوية,الثالثة عشر,69,الزاوية,عمر بن يحي,الفاسي,الزاوية,1عام,,
737,الغربية,16027,6,الزاوية,الثالثة عشر,69,الزاوية,الشهيد محمد كردمين,الفاسي,الزاوية,1عام,,
738,الغربية,16028,6,الزاوية,الثالثة عشر,69,الزاوية,المهدي بن بركة,الفاسي,الزاوية,1عام,,
739,الغربية,16029,6,الزاوية,الثالثة عشر,69,الزاوية,المطرد لعلوم الحياة,المطرد الغربية,الزاوية,1عام,,
740,الغربية,16030,6,الزاوية,الثالثة عشر,69,الزاوية,الشهيد عاي العائب,المطردالشرقية,الزاوية,1عام,,
741,الغربية,16031,6,الزاوية,الثالثة عشر,69,الزاوية,الشهيد عبدالرحمن التريكي,المطردالشرقية,الزاوية,1عام,,
742,الغربية,16032,6,الزاوية,الثالثة عشر,69,الزاوية,الجنوبية بنين,المقطع,الزاوية,1عام,,
743,الغربية,16033,6,الزاوية,الثالثة عشر,69,الزاوية,خولة بنت الازور,المقطع,الزاوية,1عام,,
744,الغربية,16034,6,الزاوية,الثالثة عشر,69,الزاوية,اسامة بن زيد,المقطع,الزاوية,1عام,,
745,الغربية,16035,6,الزاوية,الثالثة عشر,69,الزاوية,احمد الشارف,الولاني,الزاوية,1عام,,
746,الغربية,16036,6,الزاوية,الثالثة عشر,69,الزاوية,الزاوية المركزية الابتدائية,الولاني,الزاوية,1عام,,
747,الغربية,16037,6,الزاوية,الثالثة عشر,69,الزاوية,شهداء امداكم,امداكم,الزاوية,1عام,,
748,الغربية,16038,6,الزاوية,الثالثة عشر,69,الزاوية,محمد الزهيوي,أبو السباع,الزاوية,1عام,,
749,الغربية,16039,6,الزاوية,الثالثة عشر,69,الزاوية,أبوغلاشة شهداء اسبان,أبو غلاشة,الزاوية,1عام,,
750,الغربية,16040,6,الزاوية,الثالثة عشر,69,الزاوية,العروبة,أبوصرة,الزاوية,1عام,,
751,الغربية,16041,6,الزاوية,الثالثة عشر,69,الزاوية,التضامن,أبوصرة,الزاوية,1عام,,
752,الغربية,16042,6,الزاوية,الثالثة عشر,69,الزاوية,الامل التانوية,بحر السماح,الزاوية,1عام,,
753,الغربية,16043,6,الزاوية,الثالثة عشر,69,الزاوية,الزاوية الثانوية,بحر السماح,الزاوية,1عام,,
754,الغربية,16044,6,الزاوية,الثالثة عشر,69,الزاوية,الزاوية الاعدادية بنات,بحر السماح,الزاوية,1عام,,
755,الغربية,16045,6,الزاوية,الثالثة عشر,69,الزاوية,خالد بن الوليد,بحر السماح,الزاوية,1عام,,
756,الغربية,16046,6,الزاوية,الثالثة عشر,69,الزاوية,الجيل الجديد,بن سباع,الزاوية,1عام,,
757,الغربية,16047,6,الزاوية,الثالثة عشر,69,الزاوية,الشهيد حلمي شقليلة,بن سباع,الزاوية,1عام,,
758,الغربية,16048,6,الزاوية,الثالثة عشر,69,الزاوية,بن شعيب,بن شعيب,الزاوية,1عام,,
759,الغربية,16049,6,الزاوية,الثالثة عشر,69,الزاوية,بئر امداكم,بئر الغنم الشرقية,الزاوية,1عام,,
760,الغربية,16050,6,الزاوية,الثالثة عشر,69,الزاوية,بئر الغنم الثانوية,بئر الغنم المركز,الزاوية,1عام,,
761,الغربية,16051,6,الزاوية,الثالثة عشر,69,الزاوية,الشعلة,جامع الحاجة,الزاوية,1عام,,
762,الغربية,16052,6,الزاوية,الثالثة عشر,69,الزاوية,عمر بن عبد العزيز,جامع الحاجة,الزاوية,1عام,,
763,الغربية,16053,6,الزاوية,الثالثة عشر,69,الزاوية,سيدي عبد الواحد,جامع القمودي,الزاوية,1عام,,
764,الغربية,16054,6,الزاوية,الثالثة عشر,69,الزاوية,الشهيد رمضان زعميط,جامع القمودي,الزاوية,1عام,,
765,الغربية,16055,6,الزاوية,الثالثة عشر,69,الزاوية,بئر ترفاس,جامع القمودي,الزاوية,1عام,,
766,الغربية,16056,6,الزاوية,الثالثة عشر,69,الزاوية,العريوي,جود دائم,الزاوية,1عام,,
767,الغربية,16057,6,الزاوية,الثالثة عشر,69,الزاوية,جودائم الثانوية,جود دائم,الزاوية,1عام,,
768,الغربية,16058,6,الزاوية,الثالثة عشر,69,الزاوية,جودائم الشمالية,جود دائم,الزاوية,1عام,,
769,الغربية,16059,6,الزاوية,الثالثة عشر,69,الزاوية,حي الوحدة,سيدي عيسى,الزاوية,1عام,,
770,الغربية,16060,6,الزاوية,الثالثة عشر,69,الزاوية,اسماء بنت ابي بكر,سيدي عيسى,الزاوية,1عام,,
771,الغربية,16061,6,الزاوية,الثالثة عشر,69,الزاوية,عائشة ام المؤمنين,سيدي عيسى,الزاوية,1عام,,
772,الغربية,16062,6,الزاوية,الثالثة عشر,69,الزاوية,السيدة زينب,سيدي عيسى,الزاوية,1عام,,
773,الغربية,16063,6,الزاوية,الثالثة عشر,69,الزاوية,بئر البوهالي,سيدي عيسى,الزاوية,1عام,,
774,الغربية,16064,6,الزاوية,الثالثة عشر,69,الزاوية,طلائع النصر,سيدي عيسى,الزاوية,1عام,,
775,الغربية,16065,6,الزاوية,الثالثة عشر,69,الزاوية,حيدرة,سيدي عيسى,الزاوية,1عام,,
776,الغربية,16066,6,الزاوية,الثالثة عشر,69,الزاوية,سعاد الهنقاري,سيدي نصر,الزاوية,1عام,,
777,الغربية,16067,6,الزاوية,الثالثة عشر,69,الزاوية,عمر بن العاص,سيدي نصر,الزاوية,1عام,,
778,الغربية,16068,6,الزاوية,الثالثة عشر,69,الزاوية,أبوحميرة,سيدي نصر,الزاوية,1عام,,
779,الغربية,16069,6,الزاوية,الثالثة عشر,69,الزاوية,الفجر الجديد,شهداء الزاوية,الزاوية,1عام,,
780,الغربية,16070,6,الزاوية,الثالثة عشر,69,الزاوية,القرضابية,شهداء الزاوية,الزاوية,1عام,,
781,الغربية,16071,6,الزاوية,الثالثة عشر,69,الزاوية,شهداء ديلة,ضي الهلال,الزاوية,1عام,,
782,الغربية,16072,6,الزاوية,الثالثة عشر,69,الزاوية,ضي الهلال الاساسي,ضي الهلال,الزاوية,1عام,,
783,الغربية,16073,6,الزاوية,الثالثة عشر,69,الزاوية,الضياء الثانوية,ضي الهلال,الزاوية,1عام,,
784,الغربية,16074,6,الزاوية,الثالثة عشر,69,الزاوية,ناصر الثانوية,ناصر,الزاوية,1عام,,
785,الغربية,16075,6,الزاوية,الثالثة عشر,70,صبراته,صبراته المركزية الجنوبية,السوق / صبراتة,صبراتة,1عام,,
786,الغربية,16076,6,الزاوية,الثالثة عشر,70,صبراته,صبراته الاعدادية بنين,السوق / صبراتة,صبراتة,1عام,,
789,الغربية,16079,6,الزاوية,الثالثة عشر,70,صبراته,رمضان السويحلي للتعليم الاساسي,الطويلة,صبراتة,1عام,,
792,الغربية,16082,6,الزاوية,الثالثة عشر,70,صبراته,الخطاطبة الشمالية للتعليم الاساسي,الغوط,صبراتة,1عام,,
793,الغربية,16083,6,الزاوية,الثالثة عشر,70,صبراته,الجليدة للتعليم الاساسي,الغوط,صبراتة,1عام,,
794,الغربية,16084,6,الزاوية,الثالثة عشر,70,صبراته,النهضة التانوية,النهضة,صبراتة,1عام,,
795,الغربية,16085,6,الزاوية,الثالثة عشر,70,صبراته,بشير السعداوي للتعليم الاساسي,النهضة,صبراتة,1عام,,
796,الغربية,16086,6,الزاوية,الثالثة عشر,70,صبراته,التضامن للتعليم الاساسي,الوادي,صبراتة,1عام,,
797,الغربية,16087,6,الزاوية,الثالثة عشر,70,صبراته,شهداء الوادي,الوادي,صبراتة,1عام,,
804,الغربية,16094,6,الزاوية,الثالثة عشر,70,صبراته,تليل الشمالية للتعليم الاساسي,تليل,صبراتة,1عام,,
805,الغربية,16095,6,الزاوية,الثالثة عشر,70,صبراته,الاستقلال للتعليم الاساسي,تليل,صبراتة,1عام,,
806,الغربية,16096,6,الزاوية,الثالثة عشر,70,صبراته,سناء محيدلي للتعليم الاساسي,دحمان الشرقية,صبراتة,1عام,,
807,الغربية,16097,6,الزاوية,الثالثة عشر,70,صبراته,مصعب ابن عمير للتعليم الاساسي,دحمان الوسط,صبراتة,1عام,,
808,الغربية,16098,6,الزاوية,الثالثة عشر,70,صبراته,زواغة الشمالية بدل,راس الدايون,صبراتة,1عام,,
