Ballot Number,PC Code/ رمز مركز الانتخاب,Station,Gender,Name PC,Office/ الللجنة الانتخابية ,Office #/ الللجنة الانتخابية #,Bar Code Number,Serial Number
11,15001,1,Male,بئر تاهللت,العزيزية,5,150010111,11000001
11,15001,2,Female,بئر تاهللت,العزيزية,5,150010211,11000002
11,15002,1,Male,الوحدة ,العزيزية,5,150020111,11000003
11,15002,2,Female,الوحدة ,العزيزية,5,150020211,11000004
11,15003,1,Male,جمال عبدالناصر (بنات),العزيزية,5,150030111,11000005
11,15003,2,Female,جمال عبدالناصر (بنات),العزيزية,5,150030211,11000006
11,15004,1,Male,أبوبكر الصديق,العزيزية,5,150040111,11000007
11,15004,2,Female,أبوبكر الصديق,العزيزية,5,150040211,11000008
11,15005,1,Male,الزيات,العزيزية,5,150050111,11000009
11,15005,2,Female,الزيات,العزيزية,5,150050211,11000010
11,15006,1,Male,السعداوي نصر,العزيزية,5,150060111,11000011
11,15006,2,Female,السعداوي نصر,العزيزية,5,150060211,11000012
11,15007,1,Male,أول نوفمبر,العزيزية,5,150070111,11000013
11,15007,2,Female,أول نوفمبر,العزيزية,5,150070211,11000014
11,15008,1,Male,القدس الثانوية,العزيزية,5,150080111,11000015
11,15008,2,Female,القدس الثانوية,العزيزية,5,150080211,11000016
11,15009,1,Male,أولاد عوين,العزيزية,5,150090111,11000017
11,15009,2,Male,أولاد عوين,العزيزية,5,150090211,11000018
11,15009,3,Female,أولاد عوين,العزيزية,5,150090311,11000019
11,15010,1,Male,اليرموك ,العزيزية,5,150100111,11000020
11,15010,2,Female,اليرموك ,العزيزية,5,150100211,11000021
11,15011,1,Male,حمزة بن عبدالمطلب,العزيزية,5,150110111,11000022
11,15011,2,Female,حمزة بن عبدالمطلب,العزيزية,5,150110211,11000023
11,15012,1,Male,الساعدية الشرقية,العزيزية,5,150120111,11000024
11,15012,2,Female,الساعدية الشرقية,العزيزية,5,150120211,11000025
11,15013,1,Male,جمال عبدالناصر,العزيزية,5,150130111,11000026
11,15013,2,Female,جمال عبدالناصر,العزيزية,5,150130211,11000027
11,15014,1,Male,الرفافية,العزيزية,5,150140111,11000028
11,15014,2,Male,الرفافية,العزيزية,5,150140211,11000029
11,15014,3,Female,الرفافية,العزيزية,5,150140311,11000030
11,15015,1,Male,العامرية الإعدادية,العزيزية,5,150150111,11000031
11,15015,2,Female,العامرية الإعدادية,العزيزية,5,150150211,11000032
11,15016,1,Male,الشروق,العزيزية,5,150160111,11000033
11,15016,2,Female,الشروق,العزيزية,5,150160211,11000034
11,15017,1,Male,السواني الثانوية,العزيزية,5,150170111,11000035
11,15017,2,Female,السواني الثانوية,العزيزية,5,150170211,11000036
11,15018,1,Male,شهداء السواني,العزيزية,5,150180111,11000037
11,15018,2,Male,شهداء السواني,العزيزية,5,150180211,11000038
11,15018,3,Female,شهداء السواني,العزيزية,5,150180311,11000039
11,15019,1,Male,عبدالرحمن الداخل,العزيزية,5,150190111,11000040
11,15019,2,Female,عبدالرحمن الداخل,العزيزية,5,150190211,11000041
11,15020,1,Male,السهلة,العزيزية,5,150200111,11000042
11,15020,2,Female,السهلة,العزيزية,5,150200211,11000043
11,15021,1,Male,الكريمية الثانوية,العزيزية,5,150210111,11000044
11,15021,2,Male,الكريمية الثانوية,العزيزية,5,150210211,11000045
11,15021,3,Female,الكريمية الثانوية,العزيزية,5,150210311,11000046
11,15021,4,Female,الكريمية الثانوية,العزيزية,5,150210411,11000047
11,15022,1,Male,الربيع,العزيزية,5,150220111,11000048
11,15022,2,Female,الربيع,العزيزية,5,150220211,11000049
11,15023,1,Male,جامع التوغار الثانوية,العزيزية,5,150230111,11000050
11,15023,2,Female,جامع التوغار الثانوية,العزيزية,5,150230211,11000051
11,15024,1,Male,غوط أبوساق,العزيزية,5,150240111,11000052
11,15024,2,Female,غوط أبوساق,العزيزية,5,150240211,11000053
11,15025,1,Male,السواني المركزية,العزيزية,5,150250111,11000054
11,15025,2,Female,السواني المركزية,العزيزية,5,150250211,11000055
11,15026,1,Male,شهداء الخالصه,العزيزية,5,150260111,11000056
11,15026,2,Female,شهداء الخالصه,العزيزية,5,150260211,11000057
11,15027,1,Male,الانتصار,العزيزية,5,150270111,11000058
11,15027,2,Female,الانتصار,العزيزية,5,150270211,11000059
11,15028,1,Male,شهداء الواجب,العزيزية,5,150280111,11000060
11,15028,2,Female,شهداء الواجب,العزيزية,5,150280211,11000061
11,15029,1,Male,أوفياء ليبيا,العزيزية,5,150290111,11000062
11,15029,2,Female,أوفياء ليبيا,العزيزية,5,150290211,11000063
11,15030,1,Male,بشير صولة,العزيزية,5,150300111,11000064
11,15030,2,Male,بشير صولة,العزيزية,5,150300211,11000065
11,15030,3,Female,بشير صولة,العزيزية,5,150300311,11000066
11,15031,1,Male,إبن خلدون للتعليم الأساسي,العزيزية,5,150310111,11000067
11,15031,2,Female,إبن خلدون للتعليم الأساسي,العزيزية,5,150310211,11000068
11,15032,1,Male,الطويبية الثانوية,العزيزية,5,150320111,11000069
11,15032,2,Female,الطويبية الثانوية,العزيزية,5,150320211,11000070
11,15033,1,Male,الطينة الشرقية,العزيزية,5,150330111,11000071
11,15033,2,Female,الطينة الشرقية,العزيزية,5,150330211,11000072
11,15034,1,Male,صلاح الدين للتعليم الأساسي,العزيزية,5,150340111,11000073
11,15035,1,Male,الماية الجنوبية,العزيزية,5,150350111,11000074
11,15035,2,Female,الماية الجنوبية,العزيزية,5,150350211,11000075
11,15036,1,Male,الجيل الجديد,العزيزية,5,150360111,11000076
11,15036,2,Female,الجيل الجديد,العزيزية,5,150360211,11000077
11,15037,1,Male,المعمورة الثانوية,العزيزية,5,150370111,11000078
11,15037,2,Male,المعمورة الثانوية,العزيزية,5,150370211,11000079
11,15037,3,Female,المعمورة الثانوية,العزيزية,5,150370311,11000080
11,15038,1,Male,إبن سيناء,العزيزية,5,150380111,11000081
11,15038,2,Female,إبن سيناء,العزيزية,5,150380211,11000082
11,15039,1,Male,قرقوزة المركزية,العزيزية,5,150390111,11000083
11,15039,2,Female,قرقوزة المركزية,العزيزية,5,150390211,11000084
11,15040,1,Male,قرقوزة الشرقية,العزيزية,5,150400111,11000085
11,15040,2,Female,قرقوزة الشرقية,العزيزية,5,150400211,11000086
11,15041,1,Male,قرقوزة الغربية,العزيزية,5,150410111,11000087
11,15041,2,Female,قرقوزة الغربية,العزيزية,5,150410211,11000088
11,15042,1,Male,الزهراء الوسطى,العزيزية,5,150420111,11000089
11,15042,2,Female,الزهراء الوسطى,العزيزية,5,150420211,11000090
11,15043,1,Male,الجليدة المركزية,العزيزية,5,150430111,11000091
11,15043,2,Female,الجليدة المركزية,العزيزية,5,150430211,11000092
11,15044,1,Male,الناصرية المركزية,العزيزية,5,150440111,11000093
11,15044,2,Female,الناصرية المركزية,العزيزية,5,150440211,11000094
11,15045,1,Male,بئر بن سالم,العزيزية,5,150450111,11000095
11,15045,2,Female,بئر بن سالم,العزيزية,5,150450211,11000096
11,15046,1,Male,الناصرية الثانوية,العزيزية,5,150460111,11000097
11,15046,2,Female,الناصرية الثانوية,العزيزية,5,150460211,11000098
11,15047,1,Male,الحاثة,العزيزية,5,150470111,11000099
11,15047,2,Female,الحاثة,العزيزية,5,150470211,11000100
11,15048,1,Male,التقدم,العزيزية,5,150480111,11000101
11,15049,1,Male,مدرسة التضامن,العزيزية,5,150490111,11000102
11,15049,2,Female,مدرسة التضامن,العزيزية,5,150490211,11000103
11,15050,1,Male,الإتحاد الإفريقي,العزيزية,5,150500111,11000104
11,15050,2,Female,الإتحاد الإفريقي,العزيزية,5,150500211,11000105
11,15051,1,Male,فاطمة الزهراء بنات,العزيزية,5,150510111,11000106
11,15051,2,Female,فاطمة الزهراء بنات,العزيزية,5,150510211,11000107
11,15052,1,Male,خالد بن الوليد,العزيزية,5,150520111,11000108
11,15052,2,Female,خالد بن الوليد,العزيزية,5,150520211,11000109
11,15053,1,Male,الفليجات ,العزيزية,5,150530111,11000110
11,15053,2,Female,الفليجات ,العزيزية,5,150530211,11000111
11,15054,1,Male,علي بن ابي طالب,العزيزية,5,150540111,11000112
11,15054,2,Female,علي بن ابي طالب,العزيزية,5,150540211,11000113
11,15055,1,Male,مسعود سويسي,العزيزية,5,150550111,11000114
11,15055,2,Female,مسعود سويسي,العزيزية,5,150550211,11000115
11,15056,1,Male,الرملة,العزيزية,5,150560111,11000116
11,15056,2,Female,الرملة,العزيزية,5,150560211,11000117
11,15057,1,Male,شهداء بن غشير,العزيزية,5,150570111,11000118
11,15057,2,Female,شهداء بن غشير,العزيزية,5,150570211,11000119
11,15058,1,Male,السدرة,العزيزية,5,150580111,11000120
11,15058,2,Male,السدرة,العزيزية,5,150580211,11000121
11,15058,3,Female,السدرة,العزيزية,5,150580311,11000122
11,15059,1,Male,عبدالقادر الجزائري,العزيزية,5,150590111,11000123
11,15059,2,Female,عبدالقادر الجزائري,العزيزية,5,150590211,11000124
11,15060,1,Male,شيخ الشهداء,العزيزية,5,150600111,11000125
11,15060,2,Female,شيخ الشهداء,العزيزية,5,150600211,11000126
11,15061,1,Male,سوق السبت بنات,العزيزية,5,150610111,11000127
11,15061,2,Female,سوق السبت بنات,العزيزية,5,150610211,11000128
11,15062,1,Male,أبي القاسم للتعليم الأساسي,العزيزية,5,150620111,11000129
11,15062,2,Female,أبي القاسم للتعليم الأساسي,العزيزية,5,150620211,11000130
11,15063,1,Male,المصير,العزيزية,5,150630111,11000131
11,15063,2,Male,المصير,العزيزية,5,150630211,11000132
11,15063,3,Female,المصير,العزيزية,5,150630311,11000133
11,15064,1,Male,الغزالي,العزيزية,5,150640111,11000134
11,15064,2,Female,الغزالي,العزيزية,5,150640211,11000135
11,15065,1,Male,الزبير بن العوام,العزيزية,5,150650111,11000136
11,15065,2,Female,الزبير بن العوام,العزيزية,5,150650211,11000137
11,15066,1,Male,إبن سيناء,العزيزية,5,150660111,11000138
11,15066,2,Male,إبن سيناء,العزيزية,5,150660211,11000139
11,15066,3,Female,إبن سيناء,العزيزية,5,150660311,11000140
11,15067,1,Male,عبدالله بن الزبير,العزيزية,5,150670111,11000141
11,15067,2,Female,عبدالله بن الزبير,العزيزية,5,150670211,11000142
11,15068,1,Male,خلة القفر,العزيزية,5,150680111,11000143
11,15068,2,Female,خلة القفر,العزيزية,5,150680211,11000144
11,15069,1,Male,ردود الزاوية,العزيزية,5,150690111,11000145
11,15069,2,Female,ردود الزاوية,العزيزية,5,150690211,11000146
11,15070,1,Male,خويلد الجديدة,العزيزية,5,150700111,11000147
11,15070,2,Female,خويلد الجديدة,العزيزية,5,150700211,11000148
11,15071,1,Male,عثمان بن عفان,العزيزية,5,150710111,11000149
11,15071,2,Female,عثمان بن عفان,العزيزية,5,150710211,11000150
11,15072,1,Male,درع ليبيا,العزيزية,5,150720111,11000151
11,15072,2,Female,درع ليبيا,العزيزية,5,150720211,11000152
11,15073,1,Male,أمل الشعوب,العزيزية,5,150730111,11000153
11,15073,2,Female,أمل الشعوب,العزيزية,5,150730211,11000154
11,15074,1,Male,التحرير للعلوم الاساسية,العزيزية,5,150740111,11000155
11,15074,2,Female,التحرير للعلوم الاساسية,العزيزية,5,150740211,11000156
11,15075,1,Male,شهداء بن عون,العزيزية,5,150750111,11000157
11,15075,2,Male,شهداء بن عون,العزيزية,5,150750211,11000158
11,15075,3,Female,شهداء بن عون,العزيزية,5,150750311,11000159
11,15076,1,Male,الزيتونة للعلوم الاساسية,العزيزية,5,150760111,11000160
11,15076,2,Female,الزيتونة للعلوم الاساسية,العزيزية,5,150760211,11000161
11,15077,1,Male,ثانوية قصر بن غشير,العزيزية,5,150770111,11000162
11,15077,2,Female,ثانوية قصر بن غشير,العزيزية,5,150770211,11000163
11,15078,1,Male,فندق الشريف,العزيزية,5,150780111,11000164
11,15078,2,Female,فندق الشريف,العزيزية,5,150780211,11000165
11,15079,1,Male,نصر شنب,العزيزية,5,150790111,11000166
11,15079,2,Female,نصر شنب,العزيزية,5,150790211,11000167
11,15080,1,Male,مدرسة أبوعائشة,العزيزية,5,150800111,11000168
11,15080,2,Female,مدرسة أبوعائشة,العزيزية,5,150800211,11000169
11,15081,1,Male,وادي الربيع للتعليم المتوسط,العزيزية,5,150810111,11000170
11,15081,2,Female,وادي الربيع للتعليم المتوسط,العزيزية,5,150810211,11000171
11,15082,1,Male,بئر دياب الثانوية,العزيزية,5,150820111,11000172
11,15082,2,Female,بئر دياب الثانوية,العزيزية,5,150820211,11000173
11,15083,1,Male,المعرفة,العزيزية,5,150830111,11000174
11,15083,2,Female,المعرفة,العزيزية,5,150830211,11000175
11,15084,1,Male,المدينة الجديدة,العزيزية,5,150840111,11000176
11,15084,2,Female,المدينة الجديدة,العزيزية,5,150840211,11000177
11,15085,1,Male,أبوشيبة,العزيزية,5,150850111,11000178
11,15085,2,Female,أبوشيبة,العزيزية,5,150850211,11000179
11,15086,1,Male,راية الإسلام,العزيزية,5,150860111,11000180
11,15086,2,Female,راية الإسلام,العزيزية,5,150860211,11000181
11,15087,1,Male,المجاهدين,العزيزية,5,150870111,11000182
11,15087,2,Female,المجاهدين,العزيزية,5,150870211,11000183
11,15088,1,Male,شهداء الختنة,العزيزية,5,150880111,11000184
11,15088,2,Male,شهداء الختنة,العزيزية,5,150880211,11000185
11,15088,3,Female,شهداء الختنة,العزيزية,5,150880311,11000186
11,15089,1,Male,الظهرة الكبيرة,العزيزية,5,150890111,11000187
11,15089,2,Female,الظهرة الكبيرة,العزيزية,5,150890211,11000188
11,15090,1,Male,سيدي بالريش,العزيزية,5,150900111,11000189
11,15090,2,Female,سيدي بالريش,العزيزية,5,150900211,11000190
11,15091,1,Male,وادي المجينين الثانوية,العزيزية,5,150910111,11000191
11,15091,2,Female,وادي المجينين الثانوية,العزيزية,5,150910211,11000192
11,15092,1,Male,مدرسة إبن حسن,العزيزية,5,150920111,11000193
11,15092,2,Female,مدرسة إبن حسن,العزيزية,5,150920211,11000194
11,15093,1,Male,الحي الصناعي,العزيزية,5,150930111,11000195
11,15093,2,Female,الحي الصناعي,العزيزية,5,150930211,11000196
11,15094,1,Male,عمر بن عبدالعزيز,العزيزية,5,150940111,11000197
11,15094,2,Female,عمر بن عبدالعزيز,العزيزية,5,150940211,11000198
11,15095,1,Male,عمر المختار,العزيزية,5,150950111,11000199
11,15095,2,Female,عمر المختار,العزيزية,5,150950211,11000200
11,15096,1,Male,شهداء أولاد أبوعائشة,العزيزية,5,150960111,11000201
11,15096,2,Female,شهداء أولاد أبوعائشة,العزيزية,5,150960211,11000202
11,15097,1,Male,خالد بن الوليد,العزيزية,5,150970111,11000203
11,15097,2,Female,خالد بن الوليد,العزيزية,5,150970211,11000204
